image_name,label,num_persons_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
frame4_1900 (1).png,lying,1,367.32,430.2,0.8884,365.05,421.07,0.8843,360.17,423.79,0.5472,381.14,382.24,0.8015,349.3,388.82,0.1804,448.23,358.86,0.9956,370.77,360.54,0.9577,488.06,480.02,0.9936,368.94,458.84,0.882,451.36,594.77,0.9703,369.36,577.43,0.8114,624.46,340.16,0.9979,559.14,352.03,0.9943,674.81,472.04,0.9938,526.02,480.71,0.9823,806.39,480.19,0.9771,601.82,480.16,0.9587
frame4_200 (1).png,lying,1,355.39,393.46,0.897,359.5,379.14,0.89,349.53,384.75,0.5674,388.89,341.63,0.8598,351.23,351.91,0.2166,454.59,339.83,0.9961,386.47,350.1,0.9757,484.97,482.87,0.9893,393.76,466.79,0.8955,460.36,597.35,0.9478,387.06,569.37,0.8057,648.92,357.32,0.9965,602.91,379.01,0.9928,705.41,488.25,0.9852,656.56,511.07,0.9704,849.62,460.24,0.9393,801.06,482.32,0.9165
frame4_2000 (1).png,lying,1,327.41,425.32,0.8715,328.23,415.91,0.8608,326.3,415.43,0.4903,342.45,377.42,0.7808,319.44,373.0,0.1475,401.58,359.17,0.996,337.44,352.03,0.9483,467.53,491.97,0.9958,363.87,452.2,0.8947,454.47,605.79,0.9806,363.69,571.73,0.8439,585.97,343.99,0.9989,520.33,357.35,0.9966,679.49,478.99,0.9963,459.59,509.2,0.9888,866.12,463.83,0.9843,530.25,511.62,0.9693
frame4_2100 (1).png,lying,1,416.49,431.09,0.8911,417.88,422.51,0.86,410.3,423.56,0.6469,425.78,385.08,0.7605,386.06,384.93,0.3593,460.86,344.37,0.9967,383.76,353.37,0.972,498.19,455.16,0.9929,371.57,455.31,0.8709,445.68,616.05,0.9538,392.23,587.64,0.7673,645.79,293.83,0.9976,588.29,321.51,0.9932,765.23,433.11,0.9924,681.36,465.68,0.9793,924.73,446.94,0.9676,847.99,476.57,0.9429
frame4_300 (1).png,lying,1,305.06,371.77,0.9566,311.57,350.67,0.9607,295.1,361.14,0.7337,360.22,322.18,0.9216,305.54,345.08,0.2237,442.72,349.79,0.9977,354.64,364.08,0.9741,500.91,494.28,0.9919,382.27,474.61,0.8598,464.16,623.66,0.9506,367.72,571.32,0.7538,615.63,381.09,0.9956,545.63,403.71,0.9883,778.58,431.69,0.9855,648.09,456.88,0.9671,932.11,441.13,0.9482,753.09,465.56,0.9219
frame4_400 (1).png,lying,1,315.0,390.02,0.9392,316.91,369.54,0.9401,304.0,382.95,0.6728,357.25,337.02,0.8993,310.98,367.21,0.2314,444.02,356.58,0.9977,354.26,379.14,0.9745,510.13,492.78,0.9924,378.43,482.56,0.8566,461.19,619.91,0.9506,366.82,569.75,0.7391,616.84,385.52,0.9958,550.9,411.88,0.9883,765.0,443.66,0.9846,667.07,470.78,0.9626,926.61,449.9,0.9389,796.82,468.0,0.9038
frame4_500 (1).png,lying,1,323.5,411.29,0.9097,319.59,395.73,0.9056,316.01,403.25,0.6072,338.14,360.98,0.8129,311.59,377.82,0.1991,425.49,363.94,0.9959,341.87,373.76,0.9456,503.79,491.91,0.9933,370.18,464.15,0.8453,457.75,625.22,0.9618,371.67,561.84,0.7703,620.45,379.45,0.9962,542.8,400.39,0.9884,783.15,464.21,0.9805,568.41,492.38,0.947,964.04,437.22,0.9192,629.93,462.26,0.8599
frame4_600 (1).png,lying,1,359.75,402.53,0.8855,356.8,389.71,0.896,350.9,394.61,0.4648,378.73,348.14,0.8988,349.62,359.19,0.1987,461.48,347.87,0.9986,390.06,339.53,0.9795,498.82,496.19,0.9946,385.17,446.15,0.853,460.61,609.31,0.9557,376.67,563.83,0.7007,668.04,347.41,0.9982,628.47,355.24,0.9944,680.19,491.45,0.9947,689.31,469.07,0.9832,816.72,490.31,0.9777,866.89,436.59,0.9601
frame4_700 (1).png,lying,1,321.76,404.26,0.9124,315.16,387.58,0.9029,317.13,397.36,0.6245,328.48,344.91,0.8189,318.67,365.53,0.2205,415.09,344.79,0.9955,346.92,362.45,0.9546,490.86,484.16,0.9915,372.6,471.49,0.8637,452.17,612.94,0.958,380.01,567.91,0.7965,603.34,387.9,0.9954,541.13,411.97,0.9881,733.65,466.48,0.9789,559.16,495.78,0.9506,922.19,448.82,0.9242,645.22,473.27,0.881
frame4_800 (1).png,lying,1,322.92,419.34,0.8907,319.41,407.69,0.908,315.87,412.53,0.468,339.81,367.06,0.9062,317.76,377.47,0.1755,423.79,365.55,0.9985,356.99,355.7,0.9707,485.1,508.8,0.9954,372.21,451.57,0.8272,456.39,625.45,0.9624,357.62,571.58,0.6663,614.49,372.55,0.998,572.23,378.67,0.9929,643.94,500.94,0.993,602.14,483.6,0.9745,800.47,491.87,0.9716,761.95,449.69,0.9432
frame4_900 (1).png,lying,1,346.48,420.97,0.8284,350.14,411.45,0.807,344.3,410.53,0.4403,369.5,376.88,0.7342,335.08,370.58,0.1476,430.39,353.48,0.9951,352.86,345.33,0.9529,499.56,487.99,0.9944,380.79,444.58,0.9071,466.89,611.44,0.9714,372.51,566.5,0.8448,618.55,323.38,0.9988,546.29,338.23,0.997,731.29,472.47,0.9954,531.23,504.22,0.9886,910.59,436.75,0.9788,623.0,490.08,0.9644
image_191 (1).png,lying,1,909.96,303.83,0.8611,923.43,305.81,0.7443,914.39,299.35,0.5645,933.31,336.57,0.5414,907.4,322.85,0.2317,877.0,359.37,0.9658,861.82,338.66,0.9279,809.72,295.53,0.9424,783.31,268.94,0.8373,824.23,139.22,0.9474,796.48,117.11,0.8133,684.39,425.66,0.9888,666.09,396.98,0.9785,487.24,366.02,0.9952,483.56,337.26,0.99,394.04,576.85,0.9867,398.12,545.63,0.9785
image_192 (1).png,lying,1,909.96,307.67,0.8604,923.65,309.11,0.7552,915.28,302.9,0.5527,936.27,337.46,0.5608,911.13,324.28,0.212,880.61,357.86,0.9635,866.08,338.55,0.9227,807.75,289.56,0.9392,782.62,265.96,0.8273,821.72,140.83,0.945,797.52,120.35,0.8039,688.72,425.94,0.9882,670.94,397.71,0.9775,488.82,367.84,0.9949,486.15,339.99,0.9894,393.42,576.9,0.9861,397.36,546.62,0.9775
image_193 (1).png,lying,1,909.94,307.58,0.8496,923.67,308.96,0.7444,916.13,302.79,0.5218,937.28,337.41,0.568,914.32,324.34,0.197,880.35,357.51,0.9628,869.92,338.95,0.9194,803.2,288.12,0.9393,784.62,266.99,0.8209,818.78,140.43,0.9447,798.89,121.34,0.7973,687.58,425.92,0.9885,672.31,397.9,0.9776,488.79,366.99,0.9952,487.41,339.08,0.9898,393.11,577.08,0.987,396.84,546.57,0.9788
image_194 (1).png,lying,1,898.34,306.63,0.951,913.09,308.83,0.9102,902.63,306.04,0.7774,930.85,339.72,0.7434,902.86,332.33,0.2875,888.06,360.77,0.9874,864.97,344.46,0.9622,822.93,278.15,0.9792,779.83,255.14,0.8948,794.3,134.3,0.9759,800.26,113.67,0.8664,688.83,423.75,0.994,668.34,395.7,0.9863,477.44,378.21,0.9954,469.47,357.86,0.9878,390.41,577.92,0.9815,399.92,555.93,0.9638
image_195 (1).png,lying,1,900.1,307.0,0.951,914.75,309.24,0.9112,904.25,306.69,0.7768,932.98,340.56,0.7489,904.93,333.83,0.2862,890.43,362.13,0.9872,868.93,345.3,0.9623,822.72,281.18,0.9786,785.18,255.05,0.8951,791.05,133.63,0.9756,806.59,111.36,0.8664,691.3,423.65,0.9939,671.46,395.2,0.9862,477.69,377.75,0.9955,470.5,357.05,0.9881,390.88,578.87,0.982,399.98,556.61,0.9649
image_196 (1).png,lying,1,900.04,307.52,0.9489,914.57,309.4,0.9055,904.32,306.82,0.7708,932.05,339.69,0.7364,904.8,332.92,0.2864,887.45,360.7,0.9867,868.42,344.83,0.962,816.88,278.99,0.9783,781.85,256.05,0.8956,788.63,133.93,0.9752,800.26,113.24,0.8674,689.94,423.44,0.9939,671.84,395.61,0.9863,477.54,378.7,0.9954,471.59,358.45,0.9881,390.72,578.75,0.9818,399.76,556.58,0.9646
image_197 (1).png,lying,1,867.28,302.48,0.977,885.6,304.35,0.9613,867.16,301.83,0.8603,914.89,340.68,0.8363,866.68,331.77,0.297,893.22,381.98,0.9927,827.89,343.46,0.972,883.6,327.03,0.9862,741.17,235.93,0.9143,902.96,217.2,0.9844,779.99,117.14,0.8946,686.71,451.87,0.9931,643.24,418.26,0.983,479.28,380.86,0.9926,457.84,364.31,0.981,383.95,566.58,0.9705,394.43,555.75,0.9437
image_198 (1).png,lying,1,886.47,307.79,0.9878,902.26,301.82,0.9731,876.7,304.97,0.9217,927.27,327.48,0.833,863.98,331.97,0.4452,919.74,387.27,0.9967,824.07,347.78,0.9889,945.97,390.49,0.9925,704.04,270.25,0.9613,987.64,283.92,0.9914,703.85,131.05,0.9517,698.92,468.03,0.996,642.58,435.09,0.9909,484.4,387.39,0.9939,466.47,379.92,0.9865,376.93,565.54,0.9675,389.45,562.6,0.9432
image_199 (1).png,lying,1,879.17,310.14,0.9889,900.56,312.32,0.976,875.76,304.34,0.9318,919.78,354.04,0.8266,856.78,331.27,0.4841,895.18,414.68,0.9968,799.29,367.98,0.9869,959.05,445.08,0.9922,683.74,343.89,0.9438,1053.32,384.07,0.9906,628.33,208.29,0.9386,683.49,455.39,0.9931,629.6,421.58,0.9822,500.35,366.24,0.9906,464.11,357.47,0.9771,389.49,550.5,0.9538,407.18,558.09,0.9154
image_200 (1).png,lying,1,878.75,306.25,0.9873,901.53,312.65,0.9762,879.31,300.79,0.91,922.55,362.85,0.8643,865.79,331.18,0.4301,892.1,430.39,0.9973,811.49,376.32,0.9851,951.77,476.58,0.9928,708.2,374.12,0.9248,1065.96,428.54,0.9901,626.4,254.84,0.918,678.96,462.97,0.9918,635.38,424.13,0.9761,500.4,375.65,0.9883,468.96,356.16,0.968,389.43,546.9,0.9426,413.26,546.89,0.8888
image_21 (1).png,lying,1,293.53,360.92,0.9511,302.51,341.23,0.9595,284.11,350.14,0.6823,357.82,318.1,0.9317,296.76,337.05,0.1886,447.11,349.53,0.998,348.19,356.46,0.9736,504.7,492.12,0.9929,372.59,461.15,0.8534,466.12,623.13,0.9541,362.98,568.78,0.74,627.83,374.78,0.996,551.92,393.34,0.9885,778.39,441.11,0.9842,656.95,458.02,0.9616,924.19,444.7,0.9357,771.29,457.2,0.9008
image_22 (1).png,lying,1,293.51,368.64,0.9519,301.81,348.21,0.9593,283.87,357.99,0.6995,355.51,324.03,0.9265,296.03,345.14,0.1971,444.81,355.75,0.9977,347.11,366.92,0.9716,505.91,497.68,0.9915,373.4,473.25,0.8449,466.33,625.78,0.9496,362.78,568.19,0.7385,621.08,382.93,0.9946,546.22,403.02,0.9852,771.66,436.62,0.9799,649.3,456.93,0.9534,916.29,438.53,0.925,760.07,455.03,0.8869
image_23 (1).png,lying,1,293.79,366.59,0.9512,302.73,346.8,0.9584,285.36,355.5,0.6884,357.22,323.18,0.9278,298.85,341.55,0.1891,445.77,354.85,0.9979,346.95,362.06,0.9728,506.53,499.79,0.9923,373.27,468.96,0.8516,464.23,629.87,0.9513,360.49,571.53,0.7381,620.35,383.66,0.9954,544.31,402.33,0.987,780.05,433.98,0.983,652.09,451.19,0.9599,931.38,440.64,0.9366,769.86,455.32,0.9036
image_231 (1).png,lying,1,834.84,409.48,0.9551,847.78,416.93,0.941,843.96,400.75,0.7646,855.09,442.29,0.8631,838.72,404.83,0.3266,813.09,481.99,0.9961,790.57,427.86,0.977,752.69,526.13,0.9917,698.63,448.91,0.8967,661.02,537.45,0.9854,674.85,510.25,0.8702,630.37,495.06,0.9973,617.14,450.37,0.992,447.51,489.65,0.9944,434.36,457.52,0.9819,288.22,576.19,0.9753,299.63,564.58,0.9445
image_232 (1).png,lying,1,836.83,412.49,0.923,846.89,419.76,0.8755,847.93,404.22,0.7003,847.83,441.96,0.776,844.81,405.65,0.3745,807.49,478.07,0.9937,789.79,428.62,0.9804,748.31,524.69,0.9865,697.89,461.12,0.9253,662.56,539.88,0.9761,671.17,521.73,0.8843,621.53,493.54,0.9969,612.27,450.03,0.9932,435.58,504.16,0.9925,424.64,468.82,0.9821,282.11,578.53,0.9666,291.75,559.73,0.9383
image_233 (1).png,lying,1,835.8,416.34,0.9104,845.52,421.43,0.8238,843.91,406.17,0.7294,845.27,438.12,0.6739,835.73,402.71,0.4769,806.3,474.9,0.9902,781.54,424.83,0.9847,749.96,531.44,0.9754,697.33,468.99,0.9465,663.79,540.71,0.9571,663.49,528.38,0.8972,612.78,493.22,0.9958,599.5,447.82,0.9936,423.65,526.93,0.9873,408.92,486.86,0.9789,254.15,573.12,0.9431,264.28,549.07,0.9163
image_234 (1).png,lying,1,843.66,412.01,0.8989,852.83,417.26,0.7982,851.3,403.4,0.6798,854.13,438.9,0.6545,846.45,407.17,0.3984,819.31,478.56,0.9911,789.79,430.87,0.9825,756.85,524.43,0.9825,689.64,464.25,0.9495,660.57,535.16,0.9666,666.31,514.18,0.9051,618.97,488.72,0.9968,603.09,444.94,0.9947,439.1,533.9,0.9878,427.02,500.34,0.9782,252.86,572.73,0.9357,260.19,555.75,0.8992
image_235 (1).png,lying,1,831.32,408.34,0.9017,838.38,414.44,0.8271,838.27,399.93,0.6805,836.74,432.75,0.716,831.12,401.47,0.4136,804.44,469.26,0.9942,783.82,424.36,0.9839,747.62,524.47,0.985,691.45,466.94,0.943,649.64,532.51,0.9675,667.48,513.07,0.8913,611.88,489.45,0.9984,601.71,446.26,0.9969,432.98,526.56,0.9958,426.14,498.2,0.9916,218.64,573.21,0.9779,233.39,564.92,0.9626
image_236 (1).png,lying,1,834.65,409.93,0.8153,839.02,414.05,0.6613,842.77,400.83,0.5667,832.94,425.38,0.5604,836.85,397.12,0.4109,804.56,456.13,0.987,787.68,419.76,0.9813,748.45,519.97,0.9672,696.96,479.37,0.9451,662.15,546.5,0.9335,676.71,534.31,0.8795,625.57,478.36,0.9973,618.03,439.58,0.9962,446.42,519.96,0.9935,439.79,493.91,0.9905,238.86,556.78,0.9727,250.73,547.23,0.9623
image_237 (1).png,lying,1,844.0,412.31,0.8797,849.78,416.6,0.7379,850.13,401.5,0.7299,840.76,427.36,0.5358,835.06,395.56,0.5406,804.12,455.65,0.987,784.58,421.31,0.9848,749.13,515.3,0.9608,696.52,483.54,0.9503,663.86,545.22,0.924,672.69,538.18,0.8891,627.1,475.62,0.9972,617.18,438.54,0.9963,463.3,517.85,0.9937,451.02,495.66,0.9916,236.81,555.21,0.9755,250.03,553.16,0.9678
image_238 (1).png,lying,1,838.66,408.11,0.8454,843.84,411.57,0.7199,843.96,397.73,0.6615,837.22,422.93,0.5455,831.37,394.37,0.4508,805.82,454.79,0.9822,786.97,421.87,0.9749,748.93,522.42,0.9469,697.56,488.58,0.9168,663.6,551.12,0.8971,679.02,542.85,0.8313,639.07,473.21,0.996,629.67,437.73,0.9942,476.29,514.92,0.9927,466.38,497.77,0.9896,247.36,552.87,0.9752,259.15,557.5,0.966
image_239 (1).png,lying,1,800.89,376.25,0.963,816.29,377.13,0.9634,800.88,366.24,0.7733,841.61,401.45,0.9082,797.21,379.18,0.2247,814.21,462.78,0.9963,764.91,412.11,0.9548,756.09,529.31,0.9907,672.97,447.23,0.7763,664.73,548.92,0.9788,635.19,501.59,0.7304,599.4,491.4,0.9953,571.24,445.15,0.9814,453.13,511.05,0.9851,434.0,473.69,0.9424,254.19,553.88,0.9362,264.46,532.7,0.8424
image_24 (1).png,lying,1,305.06,371.77,0.9566,311.57,350.67,0.9607,295.1,361.14,0.7337,360.22,322.18,0.9216,305.54,345.08,0.2237,442.72,349.79,0.9977,354.64,364.08,0.9741,500.91,494.28,0.9919,382.27,474.61,0.8598,464.16,623.66,0.9506,367.72,571.32,0.7538,615.63,381.09,0.9956,545.63,403.71,0.9883,778.58,431.69,0.9855,648.09,456.88,0.9671,932.11,441.13,0.9482,753.09,465.56,0.9219
image_25 (1).png,lying,1,304.38,373.32,0.9555,311.08,352.1,0.96,293.77,363.24,0.7243,361.03,323.72,0.9253,304.21,348.16,0.2242,445.17,352.78,0.9979,355.28,368.28,0.9761,504.95,497.12,0.992,383.35,477.74,0.8571,464.87,623.37,0.9499,368.8,569.29,0.7463,620.13,383.47,0.9955,552.5,406.66,0.9878,772.46,436.76,0.9847,667.84,462.11,0.9649,922.06,443.08,0.9429,787.28,466.18,0.9138
image_26 (1).png,lying,1,303.83,376.07,0.9576,310.63,354.74,0.9619,292.38,366.1,0.7366,360.29,326.72,0.9259,301.04,351.92,0.2288,444.49,354.47,0.998,352.54,371.59,0.976,506.14,495.58,0.9923,381.43,478.92,0.8577,467.26,624.52,0.9522,367.3,569.88,0.75,619.41,383.48,0.9957,549.96,407.21,0.9882,772.38,438.3,0.9853,663.93,464.08,0.9656,921.03,444.51,0.9445,780.89,467.05,0.9149
image_27 (1).png,lying,1,308.04,378.59,0.9553,313.49,356.81,0.959,295.93,369.69,0.7297,361.53,326.24,0.9239,304.27,354.95,0.2391,446.08,352.3,0.998,355.54,372.55,0.9772,507.82,493.73,0.9921,383.42,480.47,0.8545,465.73,619.93,0.9496,367.68,570.16,0.7375,619.29,381.9,0.9955,553.66,407.05,0.9875,763.78,436.84,0.9847,675.73,463.0,0.9639,915.01,446.86,0.9417,805.92,467.2,0.9103
image_28 (1).png,lying,1,307.68,377.7,0.9554,313.69,355.79,0.959,295.89,367.94,0.7307,362.28,325.6,0.9229,304.24,352.62,0.2379,447.48,354.09,0.998,353.7,372.15,0.9771,506.72,498.68,0.9919,380.7,482.57,0.8564,462.23,622.47,0.9484,364.95,574.0,0.7385,620.46,384.12,0.9954,551.51,408.19,0.9874,768.87,440.79,0.9839,669.11,465.38,0.9626,921.66,446.2,0.9386,794.97,465.85,0.9069
image_29 (1).png,lying,1,308.36,376.72,0.9511,314.0,355.07,0.9535,297.54,366.78,0.7138,360.56,324.48,0.9134,305.85,350.2,0.2307,445.36,352.66,0.9978,351.01,369.99,0.9752,506.86,498.55,0.992,380.08,482.3,0.8564,462.14,621.72,0.9495,366.77,574.53,0.7397,615.11,387.57,0.9956,544.08,411.49,0.9879,769.74,441.99,0.9842,655.03,466.87,0.9631,930.26,445.82,0.9407,779.26,466.6,0.9089
image_30 (1).png,lying,1,307.89,381.71,0.951,313.2,359.66,0.9534,296.12,372.42,0.7143,360.71,327.88,0.9145,304.37,356.28,0.2341,446.41,354.11,0.9978,352.46,373.4,0.9763,507.38,498.92,0.9918,380.84,484.19,0.8573,463.1,622.2,0.9483,366.64,572.85,0.7398,616.66,386.62,0.9955,547.42,411.15,0.9877,766.44,442.23,0.9842,665.71,466.81,0.9633,923.36,449.0,0.9397,793.78,467.08,0.9082
image_31 (1).png,lying,1,904.68,501.13,0.954,915.79,501.6,0.8178,906.41,488.75,0.921,916.72,507.32,0.4507,890.17,474.82,0.8479,876.32,536.39,0.9783,843.5,480.04,0.9959,856.97,580.47,0.9088,759.41,476.46,0.9882,863.8,614.83,0.8944,711.06,506.16,0.9741,745.52,574.99,0.993,724.31,541.08,0.9965,649.85,607.4,0.982,629.95,582.23,0.9916,539.77,619.14,0.949,533.75,612.77,0.9686
image_32 (1).png,lying,1,902.84,500.16,0.9559,914.08,500.63,0.8266,904.46,487.9,0.9231,915.66,506.86,0.4646,888.55,474.62,0.8479,875.94,536.75,0.9793,842.32,480.27,0.996,857.22,581.02,0.9118,758.51,476.53,0.9882,864.39,615.17,0.8968,710.59,506.22,0.974,744.42,574.93,0.9932,722.77,540.9,0.9965,649.29,607.03,0.9825,628.77,581.66,0.9917,539.26,619.82,0.9502,532.65,613.22,0.9691
image_33 (1).png,lying,1,904.54,500.99,0.9499,915.17,501.32,0.8071,906.3,489.23,0.9116,916.41,507.34,0.4545,891.45,476.59,0.8388,876.92,536.93,0.9787,845.86,482.07,0.9958,857.51,579.99,0.9125,761.47,477.61,0.9881,864.95,615.37,0.897,712.62,507.08,0.9738,745.04,577.46,0.9935,724.87,544.06,0.9967,647.9,609.13,0.9833,629.02,584.66,0.9921,540.41,620.07,0.9526,533.54,613.44,0.9705
image_34 (1).png,lying,1,904.34,501.54,0.9535,915.56,501.98,0.8225,906.12,489.41,0.9165,917.55,508.52,0.4721,891.14,476.6,0.8395,877.74,538.36,0.9794,846.04,482.55,0.9958,857.93,581.14,0.9134,762.17,477.89,0.9878,865.13,615.26,0.898,712.95,506.92,0.9732,747.11,578.8,0.9933,726.29,544.92,0.9965,649.54,609.9,0.9827,628.88,584.53,0.9916,541.72,620.25,0.9507,533.8,612.93,0.9691
image_35 (1).png,lying,1,906.46,502.51,0.9499,916.89,502.74,0.8071,907.96,490.67,0.912,917.82,508.14,0.4488,892.42,477.52,0.8385,878.61,537.02,0.9783,847.03,482.25,0.9957,860.25,580.24,0.9107,762.55,477.21,0.9879,867.01,617.19,0.8956,713.43,506.34,0.9736,747.31,576.37,0.9934,726.88,543.05,0.9966,649.64,608.41,0.9833,631.58,584.56,0.9921,539.91,618.66,0.9528,534.08,612.87,0.9708
image_36 (1).png,lying,1,907.36,502.57,0.9455,917.28,502.76,0.7921,909.08,491.06,0.9043,917.58,507.89,0.4372,894.02,478.14,0.832,878.85,536.64,0.9773,848.2,482.64,0.9955,860.42,579.76,0.9092,762.52,477.51,0.9875,866.93,616.68,0.8943,714.06,506.63,0.9729,746.87,577.45,0.9932,727.1,544.37,0.9965,647.06,609.34,0.9827,630.32,585.86,0.9917,538.79,619.72,0.9508,533.24,613.64,0.9693
image_37 (1).png,lying,1,908.23,503.87,0.9329,917.56,504.04,0.7469,910.17,492.48,0.8856,916.25,508.81,0.3965,894.52,479.5,0.8213,877.18,536.02,0.975,847.54,484.8,0.9952,862.24,577.46,0.9056,762.36,481.56,0.9875,874.71,618.99,0.8894,713.25,508.96,0.9725,746.37,577.53,0.9935,727.23,545.86,0.9967,648.2,608.79,0.9832,631.56,587.18,0.9921,538.9,615.43,0.9533,533.71,610.71,0.9711
image_38 (1).png,lying,1,906.74,502.88,0.9433,917.04,503.42,0.7815,908.7,490.99,0.903,917.0,509.12,0.4213,892.86,477.75,0.8329,877.75,537.1,0.9761,845.94,483.72,0.9955,861.44,578.25,0.9049,761.59,480.54,0.9878,872.61,616.96,0.8891,713.75,510.13,0.9731,748.61,578.93,0.9931,727.76,546.31,0.9965,652.34,610.42,0.9818,632.4,586.76,0.9916,541.98,615.78,0.9498,535.1,609.64,0.9692
image_39 (1).png,lying,1,906.43,503.14,0.9435,916.76,503.74,0.7818,908.44,491.25,0.9036,916.67,509.45,0.4212,892.6,477.91,0.8341,877.37,537.33,0.9762,845.64,483.75,0.9956,860.96,578.4,0.9054,761.6,480.33,0.988,872.46,616.93,0.8895,713.72,509.44,0.9733,748.15,578.66,0.9931,727.43,545.93,0.9966,651.61,610.02,0.9821,631.84,586.08,0.9917,541.1,616.19,0.9505,534.83,609.78,0.9697
image_40 (1).png,lying,1,906.77,503.01,0.9415,916.91,503.52,0.7744,908.82,491.26,0.9005,916.52,509.02,0.4163,893.1,477.98,0.8331,877.28,536.76,0.9759,846.07,483.77,0.9955,861.51,578.01,0.9048,761.94,480.47,0.9879,873.27,617.57,0.8886,713.98,509.21,0.9732,747.41,578.27,0.9932,727.19,545.8,0.9966,649.78,610.09,0.9823,631.35,586.86,0.9918,539.6,615.98,0.9507,534.75,610.23,0.9699
image_41 (1).png,lying,1,319.18,393.95,0.93,320.86,375.6,0.9272,309.43,386.68,0.6562,357.69,346.01,0.8771,314.69,370.84,0.2349,441.89,361.87,0.9973,351.92,378.62,0.9718,508.66,493.37,0.9917,375.45,477.35,0.8622,459.06,619.3,0.9483,368.22,568.38,0.7503,611.46,384.76,0.9956,543.07,408.42,0.9883,767.38,443.01,0.9835,652.06,466.17,0.9617,926.95,448.2,0.9365,772.39,463.65,0.9023
image_42 (1).png,lying,1,315.83,391.26,0.9248,317.26,372.82,0.9236,306.23,384.36,0.6292,354.98,343.27,0.8793,312.83,369.14,0.2201,441.32,360.23,0.9973,351.47,378.07,0.971,508.82,492.82,0.9919,375.27,478.08,0.8569,458.67,619.1,0.9488,368.79,567.86,0.7426,613.0,385.26,0.9957,545.41,409.4,0.9883,766.77,443.67,0.9839,657.67,467.13,0.9617,925.32,447.92,0.9372,781.06,462.63,0.9023
image_43 (1).png,lying,1,320.81,394.98,0.9347,322.85,377.11,0.931,310.31,387.68,0.6846,359.21,348.33,0.8753,313.2,372.11,0.255,441.51,362.35,0.9971,350.72,378.3,0.973,507.63,492.03,0.991,373.03,475.34,0.8676,459.39,617.28,0.9456,367.37,566.6,0.7589,615.11,379.4,0.9952,546.23,403.31,0.9878,771.5,443.16,0.9815,656.71,467.37,0.9589,927.33,446.49,0.9275,775.6,463.96,0.8917
image_44 (1).png,lying,1,321.04,396.38,0.9348,323.25,378.51,0.9322,310.97,388.89,0.6772,359.85,349.17,0.8806,314.22,372.62,0.2453,442.48,362.74,0.9973,350.07,379.83,0.9733,508.96,492.48,0.9917,372.19,478.3,0.8645,459.99,618.99,0.9479,365.55,567.34,0.7511,616.12,381.51,0.9956,546.88,405.93,0.9881,774.56,445.08,0.9825,661.28,468.47,0.9594,932.14,448.82,0.9303,785.37,464.58,0.8931
image_45 (1).png,lying,1,330.31,409.62,0.9429,331.55,391.22,0.9467,320.28,401.31,0.6953,364.91,354.22,0.9012,321.1,377.01,0.2352,447.54,360.61,0.9977,355.05,378.06,0.9719,514.52,499.55,0.9928,372.49,483.87,0.841,467.83,632.66,0.9499,366.41,570.19,0.7135,631.34,373.91,0.9952,564.59,398.94,0.9857,772.13,446.2,0.9819,666.85,469.34,0.9516,937.38,452.32,0.9264,804.7,466.36,0.8777
image_46 (1).png,lying,1,346.23,408.24,0.9266,345.31,392.16,0.9373,336.72,401.76,0.6171,373.32,355.52,0.9029,336.05,377.08,0.1988,451.99,354.69,0.9979,372.27,373.54,0.9704,505.15,492.04,0.9949,376.46,476.74,0.8535,463.55,628.88,0.9617,368.2,565.2,0.7415,657.11,353.84,0.9976,594.75,381.65,0.9924,780.16,456.72,0.9909,658.14,496.18,0.9732,937.95,432.96,0.9591,767.01,473.62,0.9257
image_47 (1).png,lying,1,334.14,404.02,0.8941,336.29,390.27,0.8975,330.03,395.32,0.5376,362.72,356.05,0.8717,330.9,363.75,0.195,438.89,351.92,0.9974,362.61,356.07,0.9706,514.6,495.48,0.9934,391.7,463.66,0.8675,466.82,622.41,0.9539,371.8,567.98,0.7394,636.59,342.74,0.9973,579.12,361.44,0.9926,731.96,474.07,0.9878,624.41,491.75,0.968,928.29,447.21,0.9447,791.17,463.61,0.9093
image_48 (1).png,lying,1,330.87,404.92,0.9114,326.92,388.88,0.9048,322.65,398.8,0.6158,346.51,349.22,0.8431,319.02,370.29,0.2334,431.64,346.88,0.9972,350.3,361.14,0.9654,512.28,491.51,0.9929,377.73,468.8,0.8531,463.18,616.57,0.9531,378.17,569.93,0.7401,627.61,361.35,0.996,565.93,385.5,0.9886,751.95,467.83,0.9798,638.76,491.06,0.9472,939.64,446.0,0.9145,781.71,460.17,0.8602
